uuid,missing_concept
ec5e09eb-f952-4d89-bd76-887d5796c6d7,Scotoplanes sp. A
72409fac-5045-4612-9bec-8300b7725ce4,Scotoplanes sp. A
4816c1a0-5536-4f85-9b53-505b6bcaa07f,Scotoplanes sp. A
8e4981bc-b544-4c47-8722-3c2336b248dc,Decapoda
8e4981bc-b544-4c47-8722-3c2336b248dc,Mysidae
8e4981bc-b544-4c47-8722-3c2336b248dc,Ophiuroidea
8e4981bc-b544-4c47-8722-3c2336b248dc,Rhodaliidae
8e4981bc-b544-4c47-8722-3c2336b248dc,Scotoplanes sp. A
8e4981bc-b544-4c47-8722-3c2336b248dc,burrow
8e4981bc-b544-4c47-8722-3c2336b248dc,fecal cast
25f0ea4f-a81b-4fbb-a585-5ccbe8cdea91,Scotoplanes sp. A
99b1ede7-e827-4365-8310-0fc6c593e89f,Scotoplanes sp. A
04223d36-2c2c-4f0e-9ff2-a6c31526d8ae,Ophiuroidea
04223d36-2c2c-4f0e-9ff2-a6c31526d8ae,Scotoplanes sp. A
2a050c77-a0b1-4f4d-87ba-f8fd5d7940a1,Ophiuroidea
2a050c77-a0b1-4f4d-87ba-f8fd5d7940a1,Plantae detritus
2a050c77-a0b1-4f4d-87ba-f8fd5d7940a1,Scotoplanes sp. A
2a050c77-a0b1-4f4d-87ba-f8fd5d7940a1,burrow
2a050c77-a0b1-4f4d-87ba-f8fd5d7940a1,fecal cast
10eb7b5c-429c-4ce1-8d11-558ee57a662c,Scotoplanes sp. A
d757efc5-225c-48ef-b342-6da7a0d1c8fc,Scotoplanes sp. A
e415551a-525d-4c84-9928-39e9a0a8ecbd,Scotoplanes sp. A
1dece53e-8e00-47f7-bdc2-946ab0aa78f4,Scotoplanes sp. A
fd48f1cd-2309-468d-a510-96aa5093acc8,Scotoplanes sp. A
9cab204a-bc45-4e04-b460-0f693bb7ede6,Scotoplanes sp. A
987c5e4b-3d25-48a3-b9ea-9e31d430ca3e,Scotoplanes sp. A
ac6ccb5b-7419-4749-9a16-febe73b7d8ff,Scotoplanes sp. A
50236f47-6088-41e9-8c71-1f2499145356,Ophiuroidea
50236f47-6088-41e9-8c71-1f2499145356,Scotoplanes sp. A
66ee03b8-297a-489b-8de1-d9e2d0627c47,Scotoplanes sp. A
e00ea070-6fa4-41bd-86f7-f67d59a2da00,Scotoplanes sp. A
15dde872-0157-4253-ab99-4428631613ab,Scotoplanes sp. A
15dde872-0157-4253-ab99-4428631613ab,Suction Sampler
ad449b39-60bc-40ce-8686-61ecb3a11e0d,Scotoplanes sp. A
8475c084-2b55-47a7-98a5-2efa560b81da,Scotoplanes sp. A
03fd03b3-6dc9-4c93-bf40-0f2467ebb4d5,Scotoplanes sp. A
17cc024a-800e-49a7-84f3-ed17b1982773,Scotoplanes sp. A
e49da3ed-f3e0-4964-8bd2-0d0d741366e8,Umbellula sp. 2
68a7aae3-5f3a-4630-a061-37d8c555d029,Corallimorphus
dbfe03f2-bf3a-419e-8a90-faecde000636,Suction Sampler
32cc1e64-bf82-422c-b774-1af9501b228f,Suction Sampler
a03c8186-5f40-448f-a0c1-cbc6a8d2a7d1,Corallimorphus
da1bac53-28cb-4ed2-8185-204b1258fdee,Suction Sampler
9fd46625-8cdf-4d7e-a1d1-53aefbefaf02,Suction Sampler
9fd46625-8cdf-4d7e-a1d1-53aefbefaf02,manipulator
79f7b711-046a-4af6-8ac0-2981518f103d,Suction Sampler
79f7b711-046a-4af6-8ac0-2981518f103d,manipulator
66376365-6e79-479c-bca8-514c52505f1c,Suction Sampler
eb6d2c2e-9506-475f-96ed-22f5d6668f06,Aegina
00388f81-cf38-4ddf-bf7c-3892455fcd97,Suction Sampler
98cca014-b4e0-479a-baff-d3a8b779e4df,Suction Sampler
047e63bc-4a85-4432-9cb4-f028bce846ab,Suction Sampler
8986683e-c779-4169-bb85-dd89151fdee6,Suction Sampler
461b174a-75b2-435c-9728-3a33503e6bd1,Suction Sampler
96edb4c5-9bbd-448f-8c7f-181aef813b35,Suction Sampler
96edb4c5-9bbd-448f-8c7f-181aef813b35,equipment
96edb4c5-9bbd-448f-8c7f-181aef813b35,manipulator
7889861a-dce1-447c-92f8-91d79d1a6616,Suction Sampler
ded353f3-5616-4abf-8814-6825a232b791,Suction Sampler
f0264e95-a697-4d1c-a9d8-dad3c563545c,Suction Sampler
612aecb5-3394-47ec-8de8-bc46b2216d36,Suction Sampler
5f30967f-8a71-410e-8a9d-082fe7e0ce46,Suction Sampler
9a34a277-4c14-4059-8250-f7fb8bf95439,Suction Sampler
b24e7df6-edb3-4d6b-a901-bf653ce5c26d,Pleuronectiformes
b24e7df6-edb3-4d6b-a901-bf653ce5c26d,Siboglinidae
b24e7df6-edb3-4d6b-a901-bf653ce5c26d,Suction Sampler
9550a25e-660d-4cc0-8ea3-aec749df298b,Microstomus pacificus
9550a25e-660d-4cc0-8ea3-aec749df298b,Suction Sampler
8ee08abb-f8b8-4c48-b589-74c580ed9e2d,Suction Sampler
b09dd0c6-e417-4200-aaf0-a2d0fba347e7,Suction Sampler
8ef2da53-7142-47d5-ba3b-0d8b97fdd4f0,Suction Sampler
7104c5a3-6482-49f0-b519-f99a1a71628d,Suction Sampler
ab8fe61e-102d-474c-badc-31d66c34f07c,Ceriantharia sp. 2
7d1a5109-5a8c-44dc-a403-d187c0b6f929,Pyrosoma detritus
7d1a5109-5a8c-44dc-a403-d187c0b6f929,Umbellula sp. 2
0f416df3-7907-441a-8e89-4dbe40c536b9,Bathyraja trachura
0f416df3-7907-441a-8e89-4dbe40c536b9,Porifera
17de7149-c2ae-4536-9b27-6618af33c20a,Bathyraja trachura
17de7149-c2ae-4536-9b27-6618af33c20a,Chorilia
17de7149-c2ae-4536-9b27-6618af33c20a,Galatheidae
17de7149-c2ae-4536-9b27-6618af33c20a,Porifera
17de7149-c2ae-4536-9b27-6618af33c20a,Sibogagorgia
7320592e-1d56-4b11-8fa8-b615662b161e,Chorilia
7320592e-1d56-4b11-8fa8-b615662b161e,Porifera
d2028e84-d574-4b1f-b4e8-727d2a664c48,Pandalopsis ampla
d2028e84-d574-4b1f-b4e8-727d2a664c48,Porifera
eafb7dca-4e73-43a3-a450-3dc9a4a68b6d,Farrea occa
9ba06a6a-ce5b-46d0-a34d-307238aaf2e8,Embassichthys bathybius
9ba06a6a-ce5b-46d0-a34d-307238aaf2e8,Farrea occa
67a46d52-e164-4519-980f-6b0de5a53688,Embassichthys bathybius
67a46d52-e164-4519-980f-6b0de5a53688,Farrea occa
ea5f283f-46f9-413e-8e74-e6454aa77c1b,Anomura
f0ba9bfc-a7bc-4278-88ed-59361bc61319,Bathyraja trachura
09c489d4-3ed2-4fa8-8a7d-249f4118ece6,Galatheidae
9cf53386-9367-4a7f-8a2a-c8e4df7b63f3,Chorilia
9cf53386-9367-4a7f-8a2a-c8e4df7b63f3,Galatheidae
9cf53386-9367-4a7f-8a2a-c8e4df7b63f3,Tunicata
cd0466dd-f542-4ea6-b277-2b4ec78a280f,Galatheidae
cd0466dd-f542-4ea6-b277-2b4ec78a280f,Porifera
db60ff20-7c0b-472a-ba42-473e4915a5d0,Bathyraja trachura
db60ff20-7c0b-472a-ba42-473e4915a5d0,Porifera
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,Acanthascinae sp. 2
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,Asbestopluma
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,Asbestopluma monticola
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,Hexactinellida sp. 6
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,Paragorgia sp. 1
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,Porifera
f6d7c6e4-09ba-4f80-a6f8-ce723589c82d,Porifera detritus
10fd2853-e83c-4f70-b896-4cd51e6791ec,Asbestopluma monticola
10fd2853-e83c-4f70-b896-4cd51e6791ec,Embassichthys bathybius
10fd2853-e83c-4f70-b896-4cd51e6791ec,Hexactinella
10fd2853-e83c-4f70-b896-4cd51e6791ec,Mycale sp. 1
71372396-7e59-4a75-a9c1-0e0400ba1c58,Embassichthys bathybius
d355e724-5698-4071-8d93-2955c9a6cd65,Embassichthys bathybius
865cf389-4193-4eee-a959-60b826f9f461,Porifera
1672c209-7a2c-44ae-b47a-33f13a0d77c4,Thenea muricata
0e8b8ea5-be82-4f7b-a380-c159f5cab2d8,Embassichthys bathybius
2abec050-b03f-44f7-bc4a-992db49a15fe,Bathyraja
fb1ee25d-c714-40a7-a269-f69e82782c29,Bathyraja
1e297e1d-1ddb-4c9e-af61-30dbbdb64dfe,Asbestopluma
1e297e1d-1ddb-4c9e-af61-30dbbdb64dfe,Porifera
d5b01afa-1af4-4980-bc25-9941d428852e,Embassichthys bathybius
b39beb99-dfa1-43ee-8b6e-b1a441d0b163,Neoloricata
01f7a5dc-4f6d-44fe-b5c4-f14fbdad3277,Coryphaenoides acrolepis-filifer complex
01f7a5dc-4f6d-44fe-b5c4-f14fbdad3277,DeepPIV 3.0
e4f179c2-f063-435d-b22d-89f35b48818c,Callistephanus kofoidi
e4f179c2-f063-435d-b22d-89f35b48818c,Porifera
e4f179c2-f063-435d-b22d-89f35b48818c,coral skeleton
e4f179c2-f063-435d-b22d-89f35b48818c,manipulator
864672d2-19aa-413f-93f7-aecc70d4e703,Callistephanus kofoidi
864672d2-19aa-413f-93f7-aecc70d4e703,Cnemidocarpa
864672d2-19aa-413f-93f7-aecc70d4e703,Mysidacea
864672d2-19aa-413f-93f7-aecc70d4e703,Ophiuroidea
864672d2-19aa-413f-93f7-aecc70d4e703,Porifera
864672d2-19aa-413f-93f7-aecc70d4e703,manipulator
17dd45cc-3e40-438a-8402-f82948e3c550,Actinostolidae
17dd45cc-3e40-438a-8402-f82948e3c550,Ophiuroidea
17dd45cc-3e40-438a-8402-f82948e3c550,manipulator
657eabfb-ca9b-4e5b-9f7f-de9a03129dbf,Amphipoda
a52d19f5-bca2-4222-9eae-750070703d9f,Actinostolidae
217f6c2a-8248-455b-9206-4810d02b2566,Octocorallia
217f6c2a-8248-455b-9206-4810d02b2566,Porifera
dcb126c1-156d-49d3-85f6-3c9fddccd077,Cladorhizidae
dcb126c1-156d-49d3-85f6-3c9fddccd077,Zoantharia sp. 1
a6ecf767-f947-4092-a4b1-12d3975e7231,Embassichthys bathybius
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Acanthascinae sp. 4
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Asbestopluma
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Demospongiae
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Demospongiae sp. 1
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Hexactinellida sp. 4
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Porifera
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Porifera detritus
5ac04788-9b98-4b63-a6d0-81eec6fd335b,Thenea muricata
5ac04788-9b98-4b63-a6d0-81eec6fd335b,equipment
5ac04788-9b98-4b63-a6d0-81eec6fd335b,manipulator
5ac04788-9b98-4b63-a6d0-81eec6fd335b,polypropylene line
5e208613-865b-4970-990e-d965be53ad84,Zoantharia
45c459e9-8b39-429c-b65e-fd7942019b0b,Actinostolidae
ac3e8645-a903-4fd6-bc6d-a8454bafb89b,Asbestopluma
ac3e8645-a903-4fd6-bc6d-a8454bafb89b,Ophiuroidea
ac3e8645-a903-4fd6-bc6d-a8454bafb89b,Porifera
ac3e8645-a903-4fd6-bc6d-a8454bafb89b,coral skeleton
f2792c86-8bab-4f74-9f70-cb9385b04833,Asbestopluma
f2792c86-8bab-4f74-9f70-cb9385b04833,Hydroidolina
f2792c86-8bab-4f74-9f70-cb9385b04833,Octocorallia
f2792c86-8bab-4f74-9f70-cb9385b04833,Ophiuroidea
f2792c86-8bab-4f74-9f70-cb9385b04833,coral skeleton
3cc93bbf-1dbc-4f76-9a3a-2f7c02c2fd35,Alcyonacea
20c84a6e-ba2a-42cc-877c-7a141efd8fe7,polypropylene line
20c84a6e-ba2a-42cc-877c-7a141efd8fe7,site marker
0b9f82b4-8dcd-4734-9c77-ec5823ae8b9e,Anthomastus ritteri
0b9f82b4-8dcd-4734-9c77-ec5823ae8b9e,Pandalus amplus
0b9f82b4-8dcd-4734-9c77-ec5823ae8b9e,coral skeleton
0b9f82b4-8dcd-4734-9c77-ec5823ae8b9e,coral transplant container
9e4bd46d-787c-48aa-a773-23fe87595a43,Actinostolidae
9e4bd46d-787c-48aa-a773-23fe87595a43,Alcyonium varum
9e4bd46d-787c-48aa-a773-23fe87595a43,Pandalus amplus
9e4bd46d-787c-48aa-a773-23fe87595a43,Porifera
9e4bd46d-787c-48aa-a773-23fe87595a43,Psathyrometra fragilis
9e4bd46d-787c-48aa-a773-23fe87595a43,Serpulidae (numerous)
9e4bd46d-787c-48aa-a773-23fe87595a43,amphipoda tube mat
3aab62c3-5e9e-4e41-9fbd-38d71c3e0c63,Actinostolidae
0e8c02ed-a08c-439e-8b69-e339498ec016,Actinostolidae
0e8c02ed-a08c-439e-8b69-e339498ec016,Asbestopluma
0e8c02ed-a08c-439e-8b69-e339498ec016,Cnemidocarpa
0e8c02ed-a08c-439e-8b69-e339498ec016,Hydroidolina
e8ab800b-aeca-46d6-a56c-b7c1c5ca2455,Hydroidolina cover
e8ab800b-aeca-46d6-a56c-b7c1c5ca2455,Skeleton
e8ab800b-aeca-46d6-a56c-b7c1c5ca2455,amphipoda tube mat
2dad9e43-16c4-427a-bd52-e4cb287e879a,
2dad9e43-16c4-427a-bd52-e4cb287e879a,Porifera
2dad9e43-16c4-427a-bd52-e4cb287e879a,coral skeleton
2dad9e43-16c4-427a-bd52-e4cb287e879a,marine organism
a19bae73-3106-4d79-98ce-a74188ecf7be,Ophiuroidea
a19bae73-3106-4d79-98ce-a74188ecf7be,Porifera
a19bae73-3106-4d79-98ce-a74188ecf7be,marine organism
8ff6043e-3ad4-4622-b6cd-96061b138e7b,Ophiuroidea
8ff6043e-3ad4-4622-b6cd-96061b138e7b,Porifera
8ff6043e-3ad4-4622-b6cd-96061b138e7b,mucous string
b4832b2a-f2aa-4db2-b844-deda3e856263,Actinostolidae
b4832b2a-f2aa-4db2-b844-deda3e856263,Decapoda
b4832b2a-f2aa-4db2-b844-deda3e856263,Porifera
b4832b2a-f2aa-4db2-b844-deda3e856263,Sternostylus
b4832b2a-f2aa-4db2-b844-deda3e856263,coral skeleton
d1fbd259-64d2-459b-b053-d1eea0f2ad45,Embassichthys bathybius
50fdc81b-7482-4057-8b0f-b42c7c5fc00f,Coryphaenoides acrolepis-filifer complex
50fdc81b-7482-4057-8b0f-b42c7c5fc00f,Porifera
50fdc81b-7482-4057-8b0f-b42c7c5fc00f,coral skeleton
06bba989-990f-4f5f-b21e-f83c5d8d76a9,Porifera
06bba989-990f-4f5f-b21e-f83c5d8d76a9,coral skeleton
62185634-8724-4a87-b592-415dd3dd8736,Ophiuroidea
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Actinostolidae
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Asbestopluma
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Asbestopluma monticola
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Cnemidocarpa
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Munida sp. A
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Ophiuroidea
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Porifera
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Porifera detritus
c4782313-d61b-4b5a-93c3-91053a5f7fdd,Psathyrometra fragilis
4280753d-2d33-4bdd-9457-0b1cde056dec,Actinostolidae
4280753d-2d33-4bdd-9457-0b1cde056dec,Antedonoidea sp. 1
4280753d-2d33-4bdd-9457-0b1cde056dec,Asbestopluma
4280753d-2d33-4bdd-9457-0b1cde056dec,Cnemidocarpa
4280753d-2d33-4bdd-9457-0b1cde056dec,Coryphaenoides acrolepis-filifer complex
4280753d-2d33-4bdd-9457-0b1cde056dec,Porifera
4280753d-2d33-4bdd-9457-0b1cde056dec,Zoantharia
4280753d-2d33-4bdd-9457-0b1cde056dec,polypropylene line
4280753d-2d33-4bdd-9457-0b1cde056dec,site marker
9cdaaebd-acd7-403c-829c-af5ba519c8a7,Mysidacea
9cdaaebd-acd7-403c-829c-af5ba519c8a7,Pannychia sp. 1
9cdaaebd-acd7-403c-829c-af5ba519c8a7,Porifera detritus
9cdaaebd-acd7-403c-829c-af5ba519c8a7,site marker
0c92e2b8-e637-4afd-882a-01c8c063a429,Pannychia sp. 1
0c92e2b8-e637-4afd-882a-01c8c063a429,Porifera detritus
0c92e2b8-e637-4afd-882a-01c8c063a429,site marker
89445d8e-6b63-43f5-b3ca-9c127d8b0f7b,Alcyonacea
06b2a18b-0508-4041-a0d6-b47f4ff69bf5,Alcyonacea
e852ba10-220e-4e92-b5ce-ce6ce7483855,Alcyonacea
4ac89e3d-0ddd-434e-9867-ded769c110d2,Porifera
4ac89e3d-0ddd-434e-9867-ded769c110d2,coral skeleton
3d26e647-5315-4629-bb9d-d74e5baf8a64,Asthenactis fisheri
3d26e647-5315-4629-bb9d-d74e5baf8a64,Callistephanus kofoidi
3d26e647-5315-4629-bb9d-d74e5baf8a64,Demospongiae sp. 1
3d26e647-5315-4629-bb9d-d74e5baf8a64,Ophiuroidea
3d26e647-5315-4629-bb9d-d74e5baf8a64,Porifera
3d26e647-5315-4629-bb9d-d74e5baf8a64,coral skeleton
3d26e647-5315-4629-bb9d-d74e5baf8a64,equipment
3d26e647-5315-4629-bb9d-d74e5baf8a64,manipulator
b17f66f8-0752-46a3-bf7e-b246b31d3498,Alcyonium varum
b17f66f8-0752-46a3-bf7e-b246b31d3498,Hippasteria californica
b17f66f8-0752-46a3-bf7e-b246b31d3498,coral skeleton
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,Asbestopluma
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,Callistephanus kofoidi
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,Laqueus californicus
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,Ophiuroidea
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,Opiuroidea
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,Porifera
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,Psathyrometra fragilis
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,coral skeleton
ba963d98-d8d3-4b8d-b6cb-c5964b9faa54,manipulator
2dd9b925-d225-4369-a36c-1c3611c3ab93,Actinostolidae
2dd9b925-d225-4369-a36c-1c3611c3ab93,Callistephanus kofoidi
2dd9b925-d225-4369-a36c-1c3611c3ab93,Hippasteria californica
edf5c87a-cc45-4cf7-9cb8-48760c5e2c7e,Alcyonium varum
edf5c87a-cc45-4cf7-9cb8-48760c5e2c7e,Callistephanus kofoidi
edf5c87a-cc45-4cf7-9cb8-48760c5e2c7e,Psathyrometra fragilis
1f39ce4b-9561-402a-b809-0591f7c7a5c4,Alcyonium varum
1f39ce4b-9561-402a-b809-0591f7c7a5c4,Asbestopluma
1f39ce4b-9561-402a-b809-0591f7c7a5c4,Hippasteria californica
1f39ce4b-9561-402a-b809-0591f7c7a5c4,Psathyrometra fragilis
1f39ce4b-9561-402a-b809-0591f7c7a5c4,coral skeleton
08d37d0e-65b5-4ff8-8356-f12972d28177,Antedonoidea sp. 1
08d37d0e-65b5-4ff8-8356-f12972d28177,Dipsacaster
08d37d0e-65b5-4ff8-8356-f12972d28177,Ophiuroidea
08d37d0e-65b5-4ff8-8356-f12972d28177,coral skeleton
95904fbb-30b5-47f1-825f-353b98ac5b6a,Actinostolidae
95904fbb-30b5-47f1-825f-353b98ac5b6a,Cnemidocarpa
95904fbb-30b5-47f1-825f-353b98ac5b6a,Ophiuroidea
95904fbb-30b5-47f1-825f-353b98ac5b6a,Pannychia sp. 1
95904fbb-30b5-47f1-825f-353b98ac5b6a,Porifera
a4aad909-12f9-484c-9e3d-e30374c0d16c,Actinostolidae
a4aad909-12f9-484c-9e3d-e30374c0d16c,Asbestopluma
a4aad909-12f9-484c-9e3d-e30374c0d16c,Coryphaenoides acrolepis-filifer complex
a4aad909-12f9-484c-9e3d-e30374c0d16c,Hippasteria lepidonotus
a4aad909-12f9-484c-9e3d-e30374c0d16c,Porifera
a4aad909-12f9-484c-9e3d-e30374c0d16c,Porifera detritus
a4aad909-12f9-484c-9e3d-e30374c0d16c,Suction Sampler
a4aad909-12f9-484c-9e3d-e30374c0d16c,coral skeleton
a4aad909-12f9-484c-9e3d-e30374c0d16c,equipment
a4aad909-12f9-484c-9e3d-e30374c0d16c,marine organism
a992befa-b3b4-44a3-93c0-6ad11274ea24,Coryphaenoides acrolepis-filifer complex
a992befa-b3b4-44a3-93c0-6ad11274ea24,Latrunculia (Latrunculia) austini
6fca8a61-8875-4ae6-bc7b-106dc5533558,Cnemidocarpa
6fca8a61-8875-4ae6-bc7b-106dc5533558,Ophiuroidea
6fca8a61-8875-4ae6-bc7b-106dc5533558,Porifera
da7c4ce9-c0bf-4419-8133-6d96c5797566,Actinostolidae
da7c4ce9-c0bf-4419-8133-6d96c5797566,Callistephanus kofoidi
da7c4ce9-c0bf-4419-8133-6d96c5797566,Coryphaenoides acrolepis-filifer complex
da7c4ce9-c0bf-4419-8133-6d96c5797566,Porifera
da7c4ce9-c0bf-4419-8133-6d96c5797566,amphipod tube mat
54cc3b77-1def-4d54-a103-a8132517930a,Zoantharia
0a4f70d8-caf8-40a2-8310-6fca9788bf2b,Callistephanus kofoidi
0a4f70d8-caf8-40a2-8310-6fca9788bf2b,Coryphaenoides acrolepis-filifer complex
0a4f70d8-caf8-40a2-8310-6fca9788bf2b,Ophiuroidea
0a4f70d8-caf8-40a2-8310-6fca9788bf2b,Porifera detritus
0a4f70d8-caf8-40a2-8310-6fca9788bf2b,equipment
0a4f70d8-caf8-40a2-8310-6fca9788bf2b,polypropylene line
5cfe24fe-c3a3-4de9-b5e8-fd5d4877f5c4,Bathyraja abyssicola
5cfe24fe-c3a3-4de9-b5e8-fd5d4877f5c4,Suction Sampler
7261bea1-5f2d-47d4-8c3c-f0e8d19f079c,Acanthascinae sp. 4
7261bea1-5f2d-47d4-8c3c-f0e8d19f079c,Bio tube
7261bea1-5f2d-47d4-8c3c-f0e8d19f079c,Ophiuroidea
7261bea1-5f2d-47d4-8c3c-f0e8d19f079c,Pandalus amplus
7261bea1-5f2d-47d4-8c3c-f0e8d19f079c,Porifera
7261bea1-5f2d-47d4-8c3c-f0e8d19f079c,manipulator
7261bea1-5f2d-47d4-8c3c-f0e8d19f079c,polypropylene line
789ed6fe-5ede-43b3-908b-9daf895fc089,Asbestopluma
789ed6fe-5ede-43b3-908b-9daf895fc089,Cladorhizidae sp. B
789ed6fe-5ede-43b3-908b-9daf895fc089,Octocorallia
789ed6fe-5ede-43b3-908b-9daf895fc089,Pandalopsis ampla
789ed6fe-5ede-43b3-908b-9daf895fc089,Porifera
789ed6fe-5ede-43b3-908b-9daf895fc089,marine organism
716c5a79-4311-41f5-a5ed-bcff76a50fd0,
8b041f07-d850-49ab-98ba-692712a58601,Coryphaenoides acrolepis-filifer complex
8b041f07-d850-49ab-98ba-692712a58601,Porifera
8b041f07-d850-49ab-98ba-692712a58601,coral skeleton
cc5eacd2-a209-4fd7-ac1f-9aab5a37d20a,Actinostolidae
cc5eacd2-a209-4fd7-ac1f-9aab5a37d20a,Porifera
cc5eacd2-a209-4fd7-ac1f-9aab5a37d20a,Thenea muricata
cc5eacd2-a209-4fd7-ac1f-9aab5a37d20a,manipulator
286abaf5-5071-49d4-805c-c7a010135af9,Actinostolidae
286abaf5-5071-49d4-805c-c7a010135af9,Embassichthys bathybius
286abaf5-5071-49d4-805c-c7a010135af9,Hippasteria lepidonotus
286abaf5-5071-49d4-805c-c7a010135af9,Pandalus amplus
286abaf5-5071-49d4-805c-c7a010135af9,Porifera
286abaf5-5071-49d4-805c-c7a010135af9,coral skeleton
e7e5f80a-a4c8-4008-a9c6-26d5e444e301,Alcyonium varum
d19f07b5-b7d7-47a5-b574-033285af98d1,Alcyonium varum
d19f07b5-b7d7-47a5-b574-033285af98d1,Callistephanus kofoidi
d19f07b5-b7d7-47a5-b574-033285af98d1,Hexactinellida sp. 6
d19f07b5-b7d7-47a5-b574-033285af98d1,Hippasteria californica
d19f07b5-b7d7-47a5-b574-033285af98d1,Porifera
d19f07b5-b7d7-47a5-b574-033285af98d1,Psathyrometra fragilis
d19f07b5-b7d7-47a5-b574-033285af98d1,Suction Sampler
d19f07b5-b7d7-47a5-b574-033285af98d1,coral skeleton
d19f07b5-b7d7-47a5-b574-033285af98d1,manipulator
4eaa9ee2-e179-42ac-8c9c-8ddb1205b9f8,Actinostolidae
4eaa9ee2-e179-42ac-8c9c-8ddb1205b9f8,equipment
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,Actinostolidae
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,Coryphaenoides acrolepis-filifer complex
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,DeepPIV 2.0
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,Hippasteria lepidonotus
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,Latrunculia (Latrunculia) austini
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,Octocorallia
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,Porifera
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,coral skeleton
b4254c44-d7a3-41ec-aaca-55c12a50ef8f,equipment
b234b5a5-8410-4b4e-8187-7f5d099fa6f8,Porifera detritus
b234b5a5-8410-4b4e-8187-7f5d099fa6f8,polypropylene line
b234b5a5-8410-4b4e-8187-7f5d099fa6f8,site marker
c55d1b8f-6c01-4bdd-adcd-d5a02f3e3628,Actinostolidae
c55d1b8f-6c01-4bdd-adcd-d5a02f3e3628,Solaster hypothrissus
c55d1b8f-6c01-4bdd-adcd-d5a02f3e3628,coral skeleton
c55d1b8f-6c01-4bdd-adcd-d5a02f3e3628,site marker
5440910b-b2e4-47b8-b06c-9d36aa1da9a5,Hippasteria californica
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,Actinostolidae
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,Alcyonium varum
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,Coryphaenoides acrolepis-filifer complex
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,Hippasteria californica
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,Porifera
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,Porifera detritus
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,Psathyrometra fragilis
de71d2f4-a1ea-4db9-8f9d-a9ba72009fea,coral skeleton
85e38669-1856-4035-9525-0ac0a6fdfcce,Actinostolidae
85e38669-1856-4035-9525-0ac0a6fdfcce,Callistephanus kofoidi
85e38669-1856-4035-9525-0ac0a6fdfcce,Porifera
85e38669-1856-4035-9525-0ac0a6fdfcce,decapoda
87751a1d-1406-4632-ad4d-3eac5051c8ef,Actinostolidae
87751a1d-1406-4632-ad4d-3eac5051c8ef,Hippasteria californica
87751a1d-1406-4632-ad4d-3eac5051c8ef,Ophiuroidea
87751a1d-1406-4632-ad4d-3eac5051c8ef,Porifera
87751a1d-1406-4632-ad4d-3eac5051c8ef,Psathyrometra fragilis
87751a1d-1406-4632-ad4d-3eac5051c8ef,coral skeleton
87751a1d-1406-4632-ad4d-3eac5051c8ef,site marker
76f9f570-4ac7-4213-86b4-42447c48c24e,Cnemidocarpa
76f9f570-4ac7-4213-86b4-42447c48c24e,Coryphaenoides acrolepis-filifer complex
